神社名稱,住所,URL,緯度,経度,電話番号
天満神社（てんまんじんじゃ）,福井県福井市殿下町南出３５−４０,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_163559,36.060161,136.263701,-
日吉神社（ひよしじんじゃ）,福井県福井市寺前町６−３８,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_163435,36.100797,136.237989,-
火産霊神社（ほむすびじんじゃ）,福井県福井市手寄１−１９−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_161307,36.058583,136.224784,-
貴船神社（きふねじんじゃ）,福井県福井市剣大谷町１２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_161108,36.124274,136.166918,-
角原神社（つのはらじんじゃ）,福井県福井市角原町３２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_160309,35.992394,136.216954,-
角折神社（つのりじんじゃ）,福井県福井市角折町２−２５,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_155955,36.068827,136.174754,-
白山神社（はくさんじんじゃ）,福井県福井市土橋町９−３,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_155649,36.100206,136.189953,-
八幡神社（はちまんじんじゃ）,福井県福井市月見町２３２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_155326,36.044436,136.213690,-
江文神社（えぶみじんじゃ）,福井県福井市千合町１７−３,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_153133,36.048686,136.032556,-
白山神社（はくさんじんじゃ）,福井県福井市田ノ谷町２０−２１,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_152805,36.102681,136.169864,-
白山神社（はくさんじんじゃ）,福井県福井市田中町１０−３５,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_152551,36.004382,136.258291,-
冨士神社（ふじじんじゃ）,福井県福井市種池町１３−３２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_152219,36.035471,136.190797,-
白山神社（はくさんじんじゃ）,福井県福井市田治島町６−２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_151907,36.001748,136.260123,-
白山神社（はくさんじんじゃ）,福井県福井市高柳町１８−９,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_151319,36.094565,136.240283,-
知原神社（ちはらじんじゃ）,福井県福井市高屋町３２−５７,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_151129,36.112697,136.179419,-
高須白山神社（たかすはくさんじんじゃ）,福井県福井市高須町６３−６,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_150943,36.113666,136.105612,-
高木神社（たかぎじんじゃ）,福井県福井市高木町７３−３８,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_150645,36.095723,136.235114,-
薬師神社（やくしじんじゃ）,福井県福井市高尾町６８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_150338,36.028450,136.301201,-
白山神社（はくさんじんじゃ）,福井県福井市大願寺町１０−２９,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_145824,36.081445,136.228138,-
春日神社（かすがじんじゃ）,福井県福井市曽万布町５−３３,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_145456,36.042853,136.261831,-
神明神社（しんめいじんじゃ）,福井県福井市仙町９−３０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_145220,36.127834,136.160778,-
氷川神社（ひかわじんじゃ）,福井県福井市砂子田町１８−４６,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_144917,36.162808,136.149781,-
八日市普活廼神社（ようかいちふかつのじんじゃ）,福井県福井市砂子坂町７−６,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_144208,36.144515,136.147365,-
天満神社（てんまんじんじゃ）,福井県福井市杉谷町４９−３,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_143744,36.015688,136.195174,-
白山神社（はくさんじんじゃ）,福井県福井市菅谷１−１１０１,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_143424,36.069719,136.194975,-
蛭子神社（ひるこじんじゃ）,福井県福井市末町１３−４,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_142930,36.046248,136.112482,-
八幡神社（はちまんじんじゃ）,福井県福井市末広町７−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_142549,35.996455,136.201686,-
白山神社（はくさんじんじゃ）,福井県福井市新保町４４−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_142021,36.080848,136.246777,-
気比神社（けひじんじゃ）,福井県福井市新開町２１−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_141744,36.014071,136.223131,-
白山神社（はくさんじんじゃ）,福井県福井市新田本町８−３３,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_141132,36.104615,136.253485,-
八幡神社（はちまんじんじゃ）,福井県福井市次郎丸町３６−３０,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_140630,36.040409,136.279497,-
神明神社（しんめいじんじゃ）,福井県福井市白浜町１−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_140227,36.081807,136.0293018,-
少彦名神社（すくなひこなじんじゃ）,福井県福井市白滝町５４−２２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_135943,36.034657,136.074540,-
春日神社（かすがじんじゃ）,福井県福井市白方町３６−２−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_134421,36.161463,136.118192,-
白山神社（はくさんじんじゃ）,福井県福井市昭和新町５−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20170106_133725,36.161661,136.153431,-
春日神社（かすがじんじゃ）,福井県福井市菖蒲谷町４７−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_170309,36.148991,136.142368,-
八幡神社（はちまんじんじゃ）,福井県福井市生野町１９−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_164930,35.987002,136.212289,-
大己貴神社（おおなむちじんじゃ）,福井県福井市浄土寺町１２−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_164632,36.135606,136.155916,-
天満社（てんまんしゃ）,福井県福井市城東３−１５０３,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_164139,36.060949,136.239430,-
八幡神社（はちまんじんじゃ）,福井県福井市城東１ー１７−２１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_163731,36.061849,136.233177,-
白山神社（はくさんじんじゃ）,福井県福井市浄教寺町２５−３,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_163555,35.986310,136.293358,-
大山咋神社（おおやまくいじんじゃ）,福井県福井市成願寺町２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_162521,36.033114,136.280182,-
八幡神社（はちまんじんじゃ）,福井県福井市宿堂町２０−６,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_162123,36.030188,136.057535,-
八幡神社（はちまんじんじゃ）,福井県福井市下六条町２９−３１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_161952,36.028456,136.229677,-
白山神社（はくさんじんじゃ）,福井県福井市下森田藤巻町６−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_155235,36.109447,136.227552,-
白山神社（はくさんじんじゃ）,福井県福井市下細江町１９−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_155108,36.020882,136.243327,-
田守神社（たもりじんじゃ）,福井県福井市下毘沙門町２２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_154829,36.021601,136.271485,-
白山神社（はくさんじんじゃ）,福井県福井市下中町５−１８１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_154623,36.076667,136.260498,-
諏訪神社（すわじんじゃ）,福井県福井市下東郷町１６−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_151635,36.019590,136.260608,-
白山神社（はくさんじんじゃ）,福井県福井市下東郷町３−２９,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_151406,36.016307,136.251678,-
白山神社（はくさんじんじゃ）,福井県福井市下河北町４４−２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_150628,36.014377,136.222892,-
稲荷神社（いなりじんじゃ）,福井県福井市下江守町５４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_150023,36.042920,136.177151,-
天満神社（てんまんじんじゃ）,福井県福井市上江尻町２１−３８−２,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_145832,35.990849,136.187607,-
白山神社（はくさんじんじゃ）,福井県福井市下江尻町,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_142808,35.994148,136.189002,-
與須奈神社（よすなじんじゃ）,福井県福井市下市町２７−３６,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_141911,36.073080,136.173011,-
白山神社（はくさんじんじゃ）,福井県福井市下一光町５−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20170104_141603,36.061824,136.068660,-
八幡神社（はちまんじんじゃ）,福井県福井市下荒井町１−１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_174412,36.025090,136.207048,-
白山神社（はくさんじんじゃ）,福井県福井市下莇生田町１５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_174233,36.025713,136.227576,-
氷川神社（ひかわじんじゃ）,福井県福井市清水平町７−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_174043,36.097374,136.110658,-
住吉神社（すみよしじんじゃ）,福井県福井市島山梨子町１８−４２,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_173859,36.133284,136.162147,-
八幡神社（はちまんじんじゃ）,福井県福井市島橋町１−８,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_173419,36.089801,136.276814,-
川上神社（かわかみじんじゃ）,福井県福井市志比口１−３−９,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_173148,36.070765,136.233820,-
北野神社（きたのじんじゃ）,福井県福井市篠尾町５３−４,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_173006,36.029006,136.289031,-
愛宕神社（あたごじんじゃ）,福井県福井市地蔵堂町,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_172640,36.087085,136.188732,-
白山神社（はくさんじんじゃ）,福井県福井市四十谷町１８−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_172506,36.106178,136.170971,-
日吉神社（ひよしじんじゃ）,福井県福井市重立町３９−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_172257,36.079808,136.290299,-
春日神社（かすがじんじゃ）,福井県福井市宿布町１９−４０,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_172132,36.012907,136.304843,-
日吉神社（ひよしじんじゃ）,福井県福井市三本木町１１−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_172010,35.987023,136.207150,-
日吉神社（ひよしじんじゃ）,福井県福井市三十八社町３４−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_171839,35.998575,136.191803,-
神明神社（しんめいじんじゃ）,福井県福井市更毛町１１−４,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_171630,36.054661,136.118007,-
神明神社（しんめいじんじゃ）,福井県福井市三郎丸町１６−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_171003,36.077495,136.192250,-
賀寶神社（かほじんじゃ）,福井県福井市佐野町３８−２６,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_165223,36.1381448,136.1368027,-
白山神社（はくさんじんじゃ）,福井県福井市里別所町９−２２,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_165021,36.088150,136.193167,-
八坂神社（やさかじんじゃ）,福井県福井市定正町１５−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_164503,36.1189554,136.2290098,-
神明神社（しんめいじんじゃ）,福井県福井市坂下町３−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_163739,36.070462,136.278834,-
三十番神社（さんじゅうばんじんじゃ）,福井県福井市小幡町５１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_163238,36.140309,136.124771,-
春日神社（かすがじんじゃ）,福井県福井市小幡町１０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_163049,36.143753,136.122135,-
熊野神社（くまのじんじゃ）,福井県福井市小野町１５−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_162857,36.140458,136.129533,-
春日神社（かすがじんじゃ）,福井県福井市小丹生町４５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_162415,36.070682,136.022441,-
白山神社（はくさんじんじゃ）,福井県福井市五太子町下崎３−１２−８,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_162143,36.068175,136.067098,-
白山神社（はくさんじんじゃ）,福井県福井市小尉町３０−１４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_161747,36.158409,136.155782,-
白山神社（はくさんじんじゃ）,福井県福井市御所垣内町１１−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_161554,36.131812,136.169291,-
白山神社（はくさんじんじゃ）,福井県福井市郡町２３−４７,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_161348,36.104169,136.194640,-
八幡神社（はちまんじんじゃ）,福井県福井市光陽２−２３１１,http://www.jinja-fukui.jp/detail/index.php?ID=20161227_160726,36.064433,136.201098,-
